# BUSCO version is: 5.5.0 
# The lineage dataset is: insecta_odb10 (Creation date: 2024-01-08, number of genomes: 75, number of BUSCOs: 1367)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
135926at50557	Complete	ptg000015l:27145824-27148600	27145824	27148600	+	125.1	71	https://v10-1.orthodb.org/?query=135926at50557	Transcription initiation factor IID, subunit 13
136014at50557	Complete	ptg000492l:757740-745569	757740	745569	-	208.8	159	https://v10-1.orthodb.org/?query=136014at50557	Ribosomal protein L11, C-terminal
136030at50557	Complete	ptg000029l:27613888-27624540	27613888	27624540	+	205.9	174	https://v10-1.orthodb.org/?query=136030at50557	Golgi SNAP receptor complex member 2
136147at50557	Complete	ptg000038l:27829630-27826537	27829630	27826537	-	175.8	119	https://v10-1.orthodb.org/?query=136147at50557	Prefoldin alpha-like
136314at50557	Complete	ptg000241l:583276-588481	583276	588481	+	149.9	95	https://v10-1.orthodb.org/?query=136314at50557	Proteasome maturation factor Ump1
136330at50557	Complete	ptg000132l:8774389-8781329	8774389	8781329	+	233.5	156	https://v10-1.orthodb.org/?query=136330at50557	Fcf2 pre-rRNA processing, C-terminal
136492at50557	Complete	ptg000052l:4561556-4579434	4561556	4579434	+	232.6	134	https://v10-1.orthodb.org/?query=136492at50557	Golgin subfamily A member 7/ERF4
136556at50557	Complete	ptg000132l:6656922-6656198	6656922	6656198	-	182.2	89	https://v10-1.orthodb.org/?query=136556at50557	SKP1 component, POZ domain
136971at50557	Complete	ptg000061l:22257616-22259885	22257616	22259885	+	191.5	94	https://v10-1.orthodb.org/?query=136971at50557	Ribosomal protein S26e
137014at50557	Duplicated	ptg000064l:4300780-4304984	4300780	4304984	+	203.0	110	https://v10-1.orthodb.org/?query=137014at50557	Multiprotein bridging factor 1, N-terminal
137014at50557	Duplicated	ptg000134l:240741-244926	240741	244926	+	203.0	110	https://v10-1.orthodb.org/?query=137014at50557	Multiprotein bridging factor 1, N-terminal
137151at50557	Complete	ptg000061l:32518641-32535558	32518641	32535558	+	166.0	187	https://v10-1.orthodb.org/?query=137151at50557	Protein quiver
137376at50557	Complete	ptg000005l:47697819-47666819	47697819	47666819	-	166.7	119	https://v10-1.orthodb.org/?query=137376at50557	Josephin domain
137402at50557	Complete	ptg000148l:8888844-8888128	8888844	8888128	-	116.4	116	https://v10-1.orthodb.org/?query=137402at50557	Tumour suppressing sub-chromosomal transferable candidate 4
137436at50557	Complete	ptg000001l:51646599-51665581	51646599	51665581	+	200.3	138	https://v10-1.orthodb.org/?query=137436at50557	Nuclear transport factor 2
137466at50557	Complete	ptg000007l:39625938-39704900	39625938	39704900	+	259.7	126	https://v10-1.orthodb.org/?query=137466at50557	Ribosomal protein S19/S15
137467at50557	Complete	ptg000083l:69853322-69889132	69853322	69889132	+	205.7	121	https://v10-1.orthodb.org/?query=137467at50557	Ribosomal protein L18e/L15P
137510at50557	Complete	ptg000201l:2184216-2203149	2184216	2203149	+	221.9	150	https://v10-1.orthodb.org/?query=137510at50557	Protein of unknown function DUF4728
137728at50557	Complete	ptg000083l:18596478-18611976	18596478	18611976	+	163.5	95	https://v10-1.orthodb.org/?query=137728at50557	Transcription initiation factor TFIID subunit 12
138088at50557	Complete	ptg000033l:8952942-8951628	8952942	8951628	-	147.2	122	https://v10-1.orthodb.org/?query=138088at50557	Ribonuclease P/MRP, subunit p29
138214at50557	Complete	ptg000001l:10533990-10535597	10533990	10535597	+	171.0	79	https://v10-1.orthodb.org/?query=138214at50557	Histone H2A
138217at50557	Complete	ptg000005l:67542598-67546209	67542598	67546209	+	102.2	77	https://v10-1.orthodb.org/?query=138217at50557	RNA polymerase subunit RPB4/RPC9
138293at50557	Complete	ptg000051l:62443055-62408310	62443055	62408310	-	337.7	196	https://v10-1.orthodb.org/?query=138293at50557	Snf7 family
138527at50557	Complete	ptg000096l:2206087-2194002	2206087	2194002	-	151.2	94	https://v10-1.orthodb.org/?query=138527at50557	Thioredoxin
138742at50557	Complete	ptg000015l:6863121-6875513	6863121	6875513	+	202.8	119	https://v10-1.orthodb.org/?query=138742at50557	Ribosomal protein L27e
138762at50557	Complete	ptg000016l:1973823-2017320	1973823	2017320	+	167.6	107	https://v10-1.orthodb.org/?query=138762at50557	Single-stranded DNA-binding protein
138766at50557	Complete	ptg000030l:27602429-27595367	27602429	27595367	-	192.8	111	https://v10-1.orthodb.org/?query=138766at50557	vesicle transport protein GOT1B
138795at50557	Complete	ptg000083l:28253334-28254983	28253334	28254983	+	158.3	90	https://v10-1.orthodb.org/?query=138795at50557	Ribosomal protein L35A
138877at50557	Complete	ptg000050l:5301296-5297091	5301296	5297091	-	254.1	207	https://v10-1.orthodb.org/?query=138877at50557	OTU domain
138934at50557	Complete	ptg000020l:10775645-10781304	10775645	10781304	+	167.7	90	https://v10-1.orthodb.org/?query=138934at50557	Transcription initiation factor IIA, gamma subunit, C-terminal
139026at50557	Complete	ptg000009l:62607987-62614329	62607987	62614329	+	145.1	146	https://v10-1.orthodb.org/?query=139026at50557	Mitochondrial import inner membrane translocase subunit Tim21
139092at50557	Complete	ptg000033l:8848569-8845172	8848569	8845172	-	168.4	107	https://v10-1.orthodb.org/?query=139092at50557	Mediator complex, subunit Med21
139167at50557	Complete	ptg000081l:10343315-10353717	10343315	10353717	+	233.7	189	https://v10-1.orthodb.org/?query=139167at50557	coiled-coil domain-containing protein 124
139238at50557	Complete	ptg000010l:29637242-29632928	29637242	29632928	-	128.6	93	https://v10-1.orthodb.org/?query=139238at50557	Actin-related protein 2/3 complex subunit 5
139301at50557	Complete	ptg000119l:594926-562081	594926	562081	-	281.9	139	https://v10-1.orthodb.org/?query=139301at50557	Ribosomal protein S13
139459at50557	Complete	ptg000019l:6820980-6815681	6820980	6815681	-	192.3	119	https://v10-1.orthodb.org/?query=139459at50557	ATP synthase, F1 complex, delta/epsilon subunit
139741at50557	Complete	ptg000043l:3162190-3161369	3162190	3161369	-	130.9	77	https://v10-1.orthodb.org/?query=139741at50557	HIG1 domain family member 2A
139760at50557	Complete	ptg000029l:19874599-19866909	19874599	19866909	-	172.3	102	https://v10-1.orthodb.org/?query=139760at50557	Ribosomal protein L7Ae/L30e/S12e/Gadd45
139832at50557	Complete	ptg000009l:40433444-40416901	40433444	40416901	-	179.8	95	https://v10-1.orthodb.org/?query=139832at50557	Myc-type, basic helix-loop-helix (bHLH) domain
139886at50557	Complete	ptg000072l:6069707-6078884	6069707	6078884	+	152.6	121	https://v10-1.orthodb.org/?query=139886at50557	Anamorsin
140221at50557	Complete	ptg000010l:20203047-20203454	20203047	20203454	+	149.2	92	https://v10-1.orthodb.org/?query=140221at50557	Protein C10
140285at50557	Complete	ptg000078l:16532838-16537168	16532838	16537168	+	118.2	84	https://v10-1.orthodb.org/?query=140285at50557	LRP chaperone MESD
140681at50557	Duplicated	ptg000025l:31435904-31461262	31435904	31461262	+	195.1	173	https://v10-1.orthodb.org/?query=140681at50557	snurportin-1
140681at50557	Duplicated	ptg000028l:991303-941202	991303	941202	-	181.3	174	https://v10-1.orthodb.org/?query=140681at50557	snurportin-1
140681at50557	Duplicated	ptg000028l:992346-991432	992346	991432	-	187.6	164	https://v10-1.orthodb.org/?query=140681at50557	snurportin-1
140681at50557	Duplicated	ptg000088l:4681041-4682984	4681041	4682984	+	180.3	174	https://v10-1.orthodb.org/?query=140681at50557	snurportin-1
140681at50557	Duplicated	ptg000088l:4720956-4721534	4720956	4721534	+	175.1	132	https://v10-1.orthodb.org/?query=140681at50557	snurportin-1
140681at50557	Duplicated	ptg000104l:2950235-2949267	2950235	2949267	-	186.5	175	https://v10-1.orthodb.org/?query=140681at50557	snurportin-1
140706at50557	Complete	ptg000051l:8165237-8165566	8165237	8165566	+	153.5	84	https://v10-1.orthodb.org/?query=140706at50557	LSM domain, eukaryotic/archaea-type
140747at50557	Complete	ptg000201l:3472470-3457156	3472470	3457156	-	157.0	101	https://v10-1.orthodb.org/?query=140747at50557	Short coiled-coil protein
140938at50557	Complete	ptg000043l:2868750-2867858	2868750	2867858	-	187.9	107	https://v10-1.orthodb.org/?query=140938at50557	LSM domain, eukaryotic/archaea-type
141030at50557	Complete	ptg000061l:43160960-43167456	43160960	43167456	+	118.7	92	https://v10-1.orthodb.org/?query=141030at50557	Ragulator complex protein LAMTOR3
141092at50557	Complete	ptg000005l:94817805-94827310	94817805	94827310	+	238.6	129	https://v10-1.orthodb.org/?query=141092at50557	DoxX family
141201at50557	Complete	ptg000040l:52624846-52616521	52624846	52616521	-	128.6	128	https://v10-1.orthodb.org/?query=141201at50557	Zinc finger, double-stranded RNA binding
141264at50557	Complete	ptg000040l:79941832-79942445	79941832	79942445	+	166.7	92	https://v10-1.orthodb.org/?query=141264at50557	DNA-directed RNA polymerase, RBP11-like dimerisation domain
141493at50557	Complete	ptg000012l:90855833-90849790	90855833	90849790	-	173.7	98	https://v10-1.orthodb.org/?query=141493at50557	Ribosomal protein L34Ae
141961at50557	Complete	ptg000041l:44002034-44010710	44002034	44010710	+	156.5	102	https://v10-1.orthodb.org/?query=141961at50557	Ribosomal protein L23/L15e core domain superfamily
141970at50557	Duplicated	ptg000025l:31987357-31983238	31987357	31983238	-	248.8	135	https://v10-1.orthodb.org/?query=141970at50557	Transcription factor CBF/NF-Y/archaeal histone domain
141970at50557	Duplicated	ptg000028l:14079882-14080313	14079882	14080313	+	239.8	130	https://v10-1.orthodb.org/?query=141970at50557	Transcription factor CBF/NF-Y/archaeal histone domain
142263at50557	Complete	ptg000142l:23088586-23082921	23088586	23082921	-	157.0	106	https://v10-1.orthodb.org/?query=142263at50557	Prefoldin beta-like
142454at50557	Complete	ptg000007l:5527477-5527953	5527477	5527953	+	154.2	111	https://v10-1.orthodb.org/?query=142454at50557	Ribosomal protein L51, mitochondrial
142467at50557	Complete	ptg000080l:16381604-16385880	16381604	16385880	+	99.6	88	https://v10-1.orthodb.org/?query=142467at50557	Ribosomal protein L30, ferredoxin-like fold domain
142607at50557	Complete	ptg000025l:17255933-17268103	17255933	17268103	+	144.2	74	https://v10-1.orthodb.org/?query=142607at50557	Zinc finger, CHCC-type
142782at50557	Complete	ptg000041l:9983549-9982447	9983549	9982447	-	231.8	118	https://v10-1.orthodb.org/?query=142782at50557	Ribosomal protein S24e
142802at50557	Complete	ptg000017l:38625427-38622215	38625427	38622215	-	120.6	85	https://v10-1.orthodb.org/?query=142802at50557	Signal recognition particle, SRP19 subunit
142870at50557	Complete	ptg000038l:23086693-23086304	23086693	23086304	-	175.9	104	https://v10-1.orthodb.org/?query=142870at50557	FeS cluster biogenesis
143030at50557	Complete	ptg000027l:8204406-8166870	8204406	8166870	-	201.6	110	https://v10-1.orthodb.org/?query=143030at50557	Ribosomal protein L22e
143106at50557	Complete	ptg000048l:27662426-27656960	27662426	27656960	-	135.8	99	https://v10-1.orthodb.org/?query=143106at50557	Uncharacterised domain SAYSvFN
143253at50557	Complete	ptg000041l:13597164-13600116	13597164	13600116	+	186.7	109	https://v10-1.orthodb.org/?query=143253at50557	Ribosomal protein S10 domain
143282at50557	Complete	ptg000012l:115722774-115721068	115722774	115721068	-	250.8	161	https://v10-1.orthodb.org/?query=143282at50557	DNA replication complex GINS protein PSF2
143564at50557	Complete	ptg000142l:24051609-24042012	24051609	24042012	-	152.8	107	https://v10-1.orthodb.org/?query=143564at50557	Nuclear transport factor 2
143869at50557	Complete	ptg000281l:1829810-1828454	1829810	1828454	-	176.3	134	https://v10-1.orthodb.org/?query=143869at50557	TMEM70 family
144080at50557	Complete	ptg000281l:467313-469823	467313	469823	+	69.4	78	https://v10-1.orthodb.org/?query=144080at50557	Ubiquitin domain
144087at50557	Complete	ptg000009l:18561899-18559746	18561899	18559746	-	174.6	104	https://v10-1.orthodb.org/?query=144087at50557	Roadblock/LAMTOR2 domain
144343at50557	Complete	ptg000001l:10045287-10048842	10045287	10048842	+	119.7	79	https://v10-1.orthodb.org/?query=144343at50557	BCL7
144415at50557	Complete	ptg000025l:37328128-37329243	37328128	37329243	+	163.9	105	https://v10-1.orthodb.org/?query=144415at50557	Prefoldin beta-like
144668at50557	Complete	ptg000062l:20803165-20803892	20803165	20803892	+	264.2	148	https://v10-1.orthodb.org/?query=144668at50557	Histone deacetylase complex subunit SAP30, Sin3 binding domain
144720at50557	Complete	ptg000082l:21381251-21366330	21381251	21366330	-	182.9	254	https://v10-1.orthodb.org/?query=144720at50557	Domain of unknown function DUF2040
145007at50557	Complete	ptg000056l:805900-799962	805900	799962	-	143.2	111	https://v10-1.orthodb.org/?query=145007at50557	Ribosomal protein S10 domain
145096at50557	Complete	ptg000006l:15027631-15060054	15027631	15060054	+	172.1	85	https://v10-1.orthodb.org/?query=145096at50557	Barrier- to-autointegration factor, BAF
145192at50557	Complete	ptg000020l:11662100-11661639	11662100	11661639	-	134.8	101	https://v10-1.orthodb.org/?query=145192at50557	UDP-N-acetylglucosamine transferase subunit ALG13 homolog
145210at50557	Complete	ptg000053l:18365298-18352790	18365298	18352790	-	173.0	121	https://v10-1.orthodb.org/?query=145210at50557	Ribosomal protein L18
146376at50557	Complete	ptg000142l:16640383-16650103	16640383	16650103	+	151.0	91	https://v10-1.orthodb.org/?query=146376at50557	Nuclear envelope phosphatase-regulatory subunit 1
146597at50557	Complete	ptg000033l:9316607-9315726	9316607	9315726	-	232.7	180	https://v10-1.orthodb.org/?query=146597at50557	Endoplasmic reticulum resident protein 29, C-terminal
146677at50557	Complete	ptg000005l:12648628-12656484	12648628	12656484	+	156.7	100	https://v10-1.orthodb.org/?query=146677at50557	mitochondrial import inner membrane translocase subunit TIM14
146725at50557	Complete	ptg000061l:61320597-61327951	61320597	61327951	+	154.6	108	https://v10-1.orthodb.org/?query=146725at50557	GRIM-19
146969at50557	Complete	ptg000040l:13774555-13773669	13774555	13773669	-	166.7	91	https://v10-1.orthodb.org/?query=146969at50557	Rab5-interacting protein
147055at50557	Complete	ptg000041l:42341640-42336859	42341640	42336859	-	213.2	130	https://v10-1.orthodb.org/?query=147055at50557	Ribosomal protein L7/L12, C-terminal
147143at50557	Complete	ptg000034l:8098305-8115340	8098305	8115340	+	139.4	75	https://v10-1.orthodb.org/?query=147143at50557	Ribosomal protein S21e
147189at50557	Complete	ptg000120l:4914610-4900670	4914610	4900670	-	190.8	115	https://v10-1.orthodb.org/?query=147189at50557	biogenesis of lysosome-related organelles complex 1 subunit 2
147640at50557	Complete	ptg000014l:14801001-14792139	14801001	14792139	-	179.4	88	https://v10-1.orthodb.org/?query=147640at50557	LSM domain, eukaryotic/archaea-type
147680at50557	Complete	ptg000041l:48256581-48270357	48256581	48270357	+	235.1	123	https://v10-1.orthodb.org/?query=147680at50557	Ribosomal protein L24e-related
147726at50557	Complete	ptg000012l:129932988-129938242	129932988	129938242	+	138.8	74	https://v10-1.orthodb.org/?query=147726at50557	LSM domain, eukaryotic/archaea-type
147797at50557	Complete	ptg000096l:13955835-13960128	13955835	13960128	+	179.3	101	https://v10-1.orthodb.org/?query=147797at50557	Transmembrane protein 170
147828at50557	Complete	ptg000040l:48457829-48468502	48457829	48468502	+	290.2	214	https://v10-1.orthodb.org/?query=147828at50557	High mobility group box domain
147931at50557	Complete	ptg000030l:25143305-25144432	25143305	25144432	+	169.5	71	https://v10-1.orthodb.org/?query=147931at50557	LSM domain, eukaryotic/archaea-type
148274at50557	Complete	ptg000082l:5099148-5096211	5099148	5096211	-	130.2	109	https://v10-1.orthodb.org/?query=148274at50557	UPF0692 protein CG33108
148638at50557	Complete	ptg000018l:1830089-1837876	1830089	1837876	+	97.0	99	https://v10-1.orthodb.org/?query=148638at50557	Ribonuclease P/MRP protein subunit POP5
148685at50557	Complete	ptg000009l:4585674-4586189	4585674	4586189	+	153.4	106	https://v10-1.orthodb.org/?query=148685at50557	NADH dehydrogenase 
149102at50557	Complete	ptg000106l:5251249-5251584	5251249	5251584	+	149.2	92	https://v10-1.orthodb.org/?query=149102at50557	Ribosomal protein S27/S33, mitochondrial
149193at50557	Complete	ptg000061l:8989043-8987019	8989043	8987019	-	141.7	78	https://v10-1.orthodb.org/?query=149193at50557	LSM domain, eukaryotic/archaea-type
149245at50557	Complete	ptg000020l:1098361-1109273	1098361	1109273	+	118.7	54	https://v10-1.orthodb.org/?query=149245at50557	Myc-type, basic helix-loop-helix (bHLH) domain
149447at50557	Complete	ptg000079l:3886916-3889905	3886916	3889905	+	134.0	87	https://v10-1.orthodb.org/?query=149447at50557	Ribosomal protein L44e
149477at50557	Complete	ptg000132l:3427721-3424649	3427721	3424649	-	149.5	92	https://v10-1.orthodb.org/?query=149477at50557	Huntingtin-interacting protein K
149673at50557	Complete	ptg000010l:29637830-29642890	29637830	29642890	+	162.5	100	https://v10-1.orthodb.org/?query=149673at50557	Ribosomal protein L29/L35
150385at50557	Complete	ptg000005l:22644085-22675954	22644085	22675954	+	126.4	51	https://v10-1.orthodb.org/?query=150385at50557	Ubiquitin domain
150510at50557	Complete	ptg000005l:129714051-129714464	129714051	129714464	+	108.5	76	https://v10-1.orthodb.org/?query=150510at50557	Flightin
150518at50557	Complete	ptg000061l:23238702-23229960	23238702	23229960	-	186.2	150	https://v10-1.orthodb.org/?query=150518at50557	NADH dehydrogenase 
150643at50557	Complete	ptg000005l:119578099-119586926	119578099	119586926	+	160.6	70	https://v10-1.orthodb.org/?query=150643at50557	LSM domain, eukaryotic/archaea-type
