			% of divergence bins:
Rname	Rclass	Rfam	[0;1[	[1;2[	[2;3[	[3;4[	[4;5[	[5;6[	[6;7[	[7;8[	[8;9[	[9;10[	[10;11[	[11;12[	[12;13[	[13;14[	[14;15[	[15;16[	[16;17[	[17;18[	[18;19[	[19;20[	[20;21[	[21;22[	[22;23[	[23;24[	[24;25[	[25;26[	[26;27[	[27;28[	[28;29[	[29;30[	[30;31[	[31;32[	[32;33[	[33;34[	[34;35[	[35;36[	[36;37[	[37;38[	[38;39[	[39;40[	[40;41[	[41;42[	[42;43[	[43;44[	[44;45[	[45;46[	[46;47[	[47;48[	[48;49[	[49;50[
L2-5_Hmel_D3	LINE	L2	0	0	0	33	0	170	31	0	1394	66	0	136	0	38	0	0	0	81	0	0	0	0	0	0	0	81	0	119	119	0	0	37	0	0	76	41	31	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-5_family-726	LINE	R1-LOA	0	0	0	0	0	0	0	0	0	212	427	68	41	46	140	357	435	433	221	997	614	1811	778	447	2338	643	1158	830	1121	438	256	202	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halyomorpha_halys-1_family-525	Unknown	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	151	0	172	146	733	266	26	243	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halyomorpha_halys-5_family-1097	Unknown	Unknown	0	0	0	33	0	173	228	83	57	0	0	149	105	57	0	488	0	75	749	106	1222	383	54	112	137	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-5_family-3661	DNA	P	64601	48155	7639	10468	4441	3112	3278	3979	616	1067	433	652	0	0	400	0	0	0	0	98	0	0	0	76	0	0	603	139	0	0	369	362	359	214	351	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE0886_SO2_FAM1865	LINE	CR1	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	99	51	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-5_family-1828	Unknown	Unknown	90	139	36	400	1036	3190	5192	10910	10430	9884	8049	5482	3415	2010	1739	1084	1629	656	193	433	552	234	436	432	30	426	1105	897	2021	473	1073	477	0	706	164	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE1389_SO2_FAM2350	LINE	RTE-BovB	0	0	0	0	0	0	0	0	0	0	0	36	0	108	0	134	0	110	232	240	1382	775	193	199	555	1311	438	1617	2417	2051	3092	7007	7442	7321	3163	4490	2780	1907	491	0	0	0	0	0	0	0	0	0	0	0
TE0420_SO2_FAM0141	LTR	Gypsy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE0823_SO2_FAM1802	Unknown	Unknown	25	0	0	0	0	0	0	0	0	88	141	134	48	539	285	1104	1459	1047	2136	902	1348	344	838	353	61	60	75	76	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE1061_SO2_FAM2035	Unknown	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	207	0	0	34	47	0	191	0	337	0	36	216	0	61	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-5_family-8511	DNA	CMC-Chapaev-3	31	0	290	631	3143	8286	10370	6143	7332	1516	2404	243	145	378	62	234	374	933	257	649	1029	503	1200	1808	1504	1229	3018	1221	1798	1328	1530	1640	1811	345	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-5_family-12867	DNA	Sola-1	0	2128	57904	105155	33871	4159	1256	11287	994	21076	6138	2541	4442	1141	565	615	165	236	328	182	315	99	67	364	123	0	861	456	139	127	0	0	0	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CsSE2	SINE	5S	0	0	0	0	0	0	31	0	40	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-5_family-1383	DNA	hAT-Tip100	245	1283	2869	10154	23690	42803	23727	16004	15298	17259	9327	5612	1666	1952	742	1672	1011	601	631	538	938	227	297	506	39	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-1_family-1103	DNA	TcMar-m44	770	6627	5463	1648	672	2477	2802	896	1124	1985	1726	109	39	0	925	185	6270	484	0	0	515	927	75	381	1883	2255	2696	2778	3587	3825	3162	2023	2773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EpSE1	SINE	tRNA	0	0	0	0	0	0	0	0	0	0	51	0	0	56	48	0	48	108	83	0	146	241	0	279	163	397	150	0	88	0	115	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-1_family-765	Unknown	Unknown	0	0	0	0	0	36	0	0	37	0	0	0	0	0	0	44	37	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-5_family-743	Unknown	Unknown	0	0	0	334	502	1978	4854	8504	9084	4403	2479	2939	3696	4946	7319	6534	5518	7191	4770	3447	3841	5462	5837	5078	4893	1372	609	641	238	478	127	230	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-5_family-4885	Unknown	Unknown	0	0	84	0	51	63	539	683	70	0	571	549	1907	3387	4918	5796	6950	6746	8207	8572	6305	5425	3148	1235	655	1400	303	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE0951_SO2_FAM1929	Unknown	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNA-like-9_Hmel	DNA	DNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	129	818	1745	5175	7429	3167	1662	1138	991	502	463	224	197	1225	1560	907	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE1768_SO2_FAM2701	Unknown	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	74	290	556	816	1605	1906	6155	9356	11540	7983	6309	3490	1460	0	79	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-1_family-752	LINE	CR1	0	0	0	99	0	0	73	0	271	0	133	92	346	171	242	212	163	327	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-4_family-1610	DNA	P	815	2108	3445	11225	15871	19502	20162	12218	5232	3271	2007	2206	1681	615	2207	781	500	1029	486	558	355	261	192	248	65	190	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-5_family-3450	Unknown	Unknown	0	0	0	645	4720	5250	31177	47426	51443	24814	13000	3863	17061	2204	6145	2448	2912	979	572	3419	3035	3131	3031	4469	1742	4710	10311	16300	22163	18624	8475	5869	726	170	831	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-1_family-514	LTR	Pao	104	4104	14023	22676	21229	27168	51682	72343	85185	73563	57543	42748	35820	44590	49542	37813	26662	17715	10570	9288	8588	8277	6241	4276	2100	2157	543	113	328	7	117	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-1_family-925	DNA	TcMar-Fot1	633	15210	134117	190601	254214	228624	74802	13065	9075	10117	1137	2757	362	600	1591	626	0	79	20	0	148	0	0	0	0	0	261	0	324	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-1_family-592	Unknown	Unknown	613	1620	2824	4912	9252	12555	16898	21857	22891	24642	26879	21631	19970	14324	13009	7403	6630	4378	2209	1830	1213	311	220	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-5_family-359	DNA	PIF-Harbinger	37	3032	15334	22561	12853	14591	14701	16357	9292	3797	6653	828	1533	1908	1039	1842	1545	903	1158	0	266	157	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halyomorpha_halys-5_family-1166	LINE	RTE-BovB	0	0	0	0	0	0	0	44	51	0	0	0	0	94	0	177	151	429	1104	1386	5322	10275	18645	31779	56400	119219	202538	229998	226446	147224	94292	42958	23161	17572	35411	47720	63038	29744	6212	1480	0	0	0	0	0	0	0	0	0	0
TE3125_SO2_FAM194	Unknown	Unknown	94	108	72	45	281	231	912	373	863	1840	2184	2345	3889	4025	6264	12736	12285	13157	14782	16044	10989	11644	11876	10068	8387	6759	5682	1567	2218	1235	494	328	166	22	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE2461_SO2_FAM0522	Unknown	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE2822_SO2_FAM0894	Unknown	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	47	0	0	89	329	312	213	190	476	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-1_family-1040	Unknown	Unknown	31	0	312	365	945	2789	5244	9553	12454	14418	14626	13309	11959	11386	8841	7065	5285	2332	2120	1558	712	258	475	59	283	203	90	551	100	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L2-1_Ldor_B	LINE	L2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	246	785	504	293	20	125	288	76	177	0	126	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE1904_SO2_FAM0283	LINE	R1	0	0	0	0	0	0	0	0	0	0	0	0	768	38	0	38	0	230	0	0	0	0	0	0	0	10	56	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE0682_SO2_FAM1666	DNA	hAT-Tip100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	83	0	0	0	199	0	92	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halyomorpha_halys-3_family-12	Unknown	Unknown	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-1_family-872	Unknown	Unknown	314	919	6568	19405	41772	40853	37859	22586	10611	4711	2818	2066	1895	1448	2125	1319	898	1559	2331	1479	2281	839	779	521	348	666	293	160	66	65	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE0216_SO2_FAM1215	DNA	hAT-hATx	0	0	0	0	0	0	0	0	0	0	0	0	0	38	41	0	0	0	0	0	0	101	63	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-3_family-548	Unknown	Unknown	70	0	0	58	0	0	163	155	467	1179	1216	2250	4436	6640	11296	13642	17720	21824	28630	29249	33499	29641	31330	27500	22734	19901	14838	13410	7881	6214	3998	1936	1584	564	359	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE0915_SO2_FAM1894	Unknown	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-1_family-9	LTR	Pao	0	0	0	175	47	1696	3612	4383	15752	32887	71763	120059	145021	164276	144419	113633	83300	62531	47546	34335	20339	12274	7469	3923	3542	3406	3209	3794	3450	5146	4571	3869	5376	3256	2171	1472	428	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-1_family-3	DNA	hAT-Charlie	1786	3533	24275	106733	188287	225999	224463	169002	163854	122934	94003	78355	71378	67738	58049	56719	51971	45498	33619	27652	26827	16566	11952	8379	6407	6060	3758	5230	3505	2467	4186	3371	2899	2675	1084	610	158	0	0	0	0	0	0	0	0	0	0	0	0	0
TE1785_SO2_FAM2718	Unknown	Unknown	0	0	0	0	0	0	0	0	0	0	5	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	43	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-5_family-1395	DNA	Crypton-I	1153	2278	3284	2314	1574	2335	2017	967	1623	1033	908	408	341	0	680	41	153	0	447	720	737	0	706	332	1540	918	1094	1969	1653	1950	1345	1076	215	466	609	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE0753_SO2_FAM1733	Unknown	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	211	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-1_family-1182	Unknown	Unknown	809	926	4534	9772	19155	20639	23865	20625	15449	10630	6997	3180	3011	380	42	0	62	112	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-1_family-319	DNA	TcMar-m44	1072	4836	34447	182792	450427	403796	184591	63913	41182	31151	48458	44799	30438	12935	10360	4736	2015	596	124	303	209	235	313	0	650	2005	2405	2522	1184	395	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-4_family-3256	Unknown	Unknown	10538	68108	122264	43195	9319	3632	2224	5630	8080	3100	128	121	194	0	315	235	0	409	170	264	443	1054	983	596	754	466	914	123	262	0	0	291	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE0777_SO2_FAM1756	Unknown	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	65	113	0	171	19	0	0	12	15	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE3086_SO2_FAM1781	Unknown	Unknown	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-4_family-269	DNA	TcMar-Tc2	63	0	95	387	793	1563	3491	5228	8200	17285	28055	43251	53692	65165	62630	65105	47389	41112	28320	16055	11321	5582	3659	1038	1116	374	311	47	24	23	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-5_family-4261	LINE	RTE-BovB	0	0	40	146	371	81	693	294	584	544	555	589	1525	1825	2163	1827	2806	2423	2883	2062	2212	2169	1852	976	1545	506	528	669	778	489	250	276	283	258	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-5_family-11131	DNA	hAT-Tip100	0	0	0	229	464	689	1515	4098	7481	10220	19485	11827	11912	9968	6317	5589	2993	2845	358	259	455	185	89	0	0	303	323	775	0	174	363	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L2-15_Hmel_A2	LINE	L2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	61	0	84	50	439	916	1596	3534	5716	3852	5062	3499	1058	1614	2191	4339	15662	33229	6200	1265	535	166	572	0	143	0	0	0	0	0	0	0	0
Helitron4_Hera	RC	Helitron	0	0	0	0	0	0	0	0	0	0	40	0	0	62	1166	3987	12026	21914	56808	51819	82344	42778	39576	18144	11552	3709	2434	188	188	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halyomorpha_halys-5_family-2822	Unknown	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	184	327	453	2083	955	2850	817	582	515	457	631	778	2539	1803	195	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-5_family-5807	DNA	hAT-hAT19	0	60	0	0	138	108	94	788	1718	2154	2684	4167	6867	6830	6717	5804	6808	3164	2625	2394	1168	875	109	220	94	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Helitron-7_Hera	RC	Helitron	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE0835_SO2_FAM1815	Unknown	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	463	51	201	534	171	32	392	233	407	166	149	280	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE2406_SO2_FAM0047	LTR	Gypsy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	115	0	0	79	0	0	91	0	215	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE2518_SO2_FAM0578	DNA	TcMar-Tc1	0	0	0	0	0	35	0	0	0	54	0	0	0	0	108	148	102	147	277	0	54	83	25	214	21	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-3_family-902	DNA	hAT-hAT19	166	111	240	459	2509	4936	10130	23519	43752	57839	62031	72157	49046	34208	25438	15071	10444	5545	4461	1760	2425	1283	283	129	209	235	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-3_family-916	DNA	TcMar-Tc1	73	103	342	612	1221	3067	7394	21458	67588	113572	177527	183592	157370	111257	69395	49179	40049	29915	18233	24436	16543	19129	14501	11470	12397	7439	3839	2414	436	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE1116_SO2_FAM2087	Unknown	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	65	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-4_family-75	LINE	RTE-BovB	0	0	35	0	117	1275	634	3168	4704	6336	3883	3848	2510	5571	4849	9384	11444	11505	13425	22544	25326	28342	39147	41457	38511	39097	38477	34099	30499	20298	9792	4007	2009	356	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-5_family-4020	DNA	hAT-hAT19	0	805	1045	12410	64491	60006	76084	42837	10959	5204	7411	8242	4447	2394	467	384	0	226	55	109	45	282	180	209	261	839	1506	1032	3840	6860	9480	17785	15280	17333	15471	11678	3623	583	232	0	0	0	0	0	0	0	0	0	0	0
TE3214_SO2_FAM2770	Unknown	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-5_family-727	Unknown	Unknown	5150	15807	28524	21850	17272	7670	3345	1770	813	131	160	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-4_family-4155	Unknown	Unknown	0	483	1487	6029	22974	122433	220980	83547	42789	17755	8350	4129	2401	1406	0	121	0	0	0	0	92	198	235	92	823	708	1074	705	510	693	494	399	472	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-1_family-244	DNA	TcMar-Tigger	31	0	70	88	283	760	2302	7447	26638	71812	140907	195891	223313	187877	173481	155290	115331	81082	38809	26319	14391	6443	2640	0	655	631	497	264	341	1424	783	896	1817	1627	643	1009	691	0	0	160	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-5_family-3399	DNA	MULE-MuDR	0	109	177	706	1885	2700	3337	5514	6479	5860	6795	6200	4649	6026	4388	4373	4017	2587	1647	1347	864	596	408	279	0	100	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTE-16_Hmel_D	LINE	RTE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	147	62	126	116	76	0	0	355	946	571	705	1306	7375	3774	1794	424	2948	7818	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0
LaSE2	SINE	5S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE0224_SO2_FAM1223	Unknown	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	72	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE3306_SO2_FAM067	Unknown	Unknown	0	0	0	0	0	0	0	0	150	0	103	34	0	0	0	26	133	263	165	40	201	351	51	365	146	210	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE0658_SO2_FAM1644	Unknown	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-4_family-1061	Unknown	Unknown	38	53	415	1133	2000	5786	7960	13119	12210	13809	10669	6912	5447	2916	2114	610	521	0	270	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-3_family-1602	DNA	TcMar-Tc1	179	55	475	1002	748	2698	4772	7772	14476	27309	43623	63558	92366	101098	110974	101318	78347	65978	44283	29946	25286	21750	22471	21511	21473	17975	13829	10912	6664	2608	718	983	416	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-1_family-1132	DNA	hAT-Blackjack	505	262	1457	1943	3963	4705	4517	6454	4311	2926	2271	1175	2332	1384	1264	337	994	900	697	643	126	510	566	861	499	979	933	615	912	104	218	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE0277_SO2_FAM1274	Unknown	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-4_family-602	Unknown	Unknown	613	1978	3500	9001	32286	110638	150473	116315	67669	33275	15745	12066	5491	3892	5705	6042	5974	8862	12337	6903	12923	9400	9140	4960	2162	1259	1441	269	615	210	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-5_family-945	DNA	hAT-Tip100	254	1773	8969	62810	113868	42854	12334	5197	1741	329	3401	750	0	141	112	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-5_family-6654	Unknown	Unknown	687	609	3043	8468	6571	6057	5636	5487	4844	4580	2479	1948	2838	1805	1423	1018	1027	1459	701	740	662	542	916	2373	577	2009	1240	1099	389	397	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-1_family-227	DNA	hAT-Tip100	170	70	174	389	321	868	1328	364	467	769	656	1190	800	902	668	473	347	583	228	434	148	421	104	68	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-5_family-1104	DNA	TcMar-Mariner	0	0	0	87	142	281	86	81	844	2827	5004	10690	16972	13792	14622	11927	6873	5912	1001	1459	536	455	127	543	701	1025	1113	3139	2001	3399	1340	1383	3012	2092	1615	696	139	0	0	0	0	0	0	0	0	0	0	0	0	0
TE2984_SO2_FAM1201	LINE	RTE-BovB	0	0	0	0	0	0	0	0	0	0	0	0	40	0	59	0	0	0	50	0	0	135	251	64	296	58	358	1218	127	926	1241	1360	1113	1221	631	535	151	0	148	0	0	0	0	0	0	0	0	0	0	0
TE0963_SO2_FAM1941	Unknown	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	436	964	4128	6451	8124	34058	20314	18366	13274	6370	1422	149	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE2034_SO2_FAM2947	Unknown	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	18	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-1_family-276	Unknown	Unknown	14225	32491	27673	33076	19956	11839	6345	2578	1077	1889	1282	1634	5410	11033	14952	19918	24562	25896	23588	17090	12380	9832	8097	4921	5004	2627	3536	1641	1220	1116	99	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-5_family-638	Unknown	Unknown	0	0	0	0	0	0	0	79	191	33	691	378	811	1209	1164	584	1638	2040	2349	5108	2438	4601	2010	5797	2875	2385	1045	458	649	558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-4_family-3244	Unknown	Unknown	259	2834	6685	120751	106240	61207	14912	8821	5939	4719	4877	2775	6221	4325	3717	4287	7211	4113	5098	4421	9167	9432	7985	4861	2212	2418	1904	350	63	0	42	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE2283_SO2_FAM0347	DNA	P	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	117	0	0	0	74	0	0	0	0	0	88	0	0	0	0	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-5_family-4918	DNA	TcMar-Tc1	129	175	285	1382	789	3605	5370	7536	7369	17380	15103	14108	13999	10607	11709	10763	8309	5322	4763	2542	3718	1185	963	205	150	58	18	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-4_family-7042	DNA	hAT-Blackjack	0	0	105	252	44	187	544	1200	1768	2514	7873	41613	16636	14037	10281	14333	12739	10860	8031	5487	3837	3404	1450	846	717	551	101	65	76	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-5_family-927	DNA	PIF-ISL2EU	77	0	495	516	390	1508	1793	2792	3866	2068	5149	3692	5297	4802	3397	4155	2954	2166	1077	712	830	247	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMFEO_rnd-5_family-702	Unknown	Unknown	3758	0	5397	32	0	2229	0	233	37	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
